County_Name,pct_gop
Bosque,81.12094395
Bowie,72.27444154
Brazoria,60.39519186
Brazos,58.54685323
Brewster,49.05347847
Briscoe,85.14986376
Brooks,23.61325116
Brown,86.09936196
Burleson,76.54427646
Burnet,76.63026357
Caldwell,55.64950038
Calhoun,66.66666667
Callahan,87.43700504
Cameron,32.05960525
Camp,70.47556143
Carson,88.86247878
Cass,79.11425125
Castro,70.79158317
Chambers,79.69509633
Cherokee,77.21693312
Childress,86.46833013
Clay,87.32787867
Cochran,75.36071032
Coke,88.89669712
Coleman,87.4002751
Collin,56.20468665
Collingsworth,85.18197574
Colorado,74.56367925
Comal,73.08460701
Comanche,82.56528418
Concho,82.94283037
Cooke,82.88662388
Coryell,67.36911789
Cottle,83.3619211
Crane,75.81462708
Crockett,70.25089606
Crosby,68.92523364
Culberson,36.74540682
Dallam,81.95439739
Dallas,34.88514605
Dawson,74.00336889
Deaf Smith,69.29302547
Delta,80.56164985
Denton,57.68240665
DeWitt,80.7681032
Dickens,83.05830583
Dimmit,30.20155039
Donley,83.90410959
Duval,31.64222169
Eastland,86.63302091
Ector,68.66631842
Edwards,69.57746479
Ellis,71.0500444
El Paso,25.92773855
Erath,81.13685735
Falls,65.71100917
Fannin,79.65252255
Fayette,78.41146069
Fisher,73.46109175
Floyd,75.22982635
Foard,74.95107632
Fort Bend,45.01799383
Franklin,82.2543618
Freestone,78.79863302
Frio,45.91874767
Gaines,84.76893035
Galveston,59.33029018
Garza,82.91525424
Gillespie,79.59308085
Glasscock,91.86046512
Goliad,70.50902235
Gonzales,72.65228426
Gray,88.24728261
Grayson,74.94263619
Gregg,69.36540554
Grimes,74.14987406
Guadalupe,63.7801468
Hale,72.10861168
Hall,81.81818182
Hamilton,84.6771959
Hansford,88.85464818
Hardeman,79.88087359
Hardin,86.08573436
Harris,41.82711164
Harrison,70.97557275
Hartley,88.79177378
Haskell,79.49008499
Hays,47.15899558
Hemphill,86.54416123
Henderson,78.96164797
Hidalgo,28.09873403
Hill,78.06446614
Hockley,79.55232079
Hood,81.80321593
Hopkins,79.43009795
Houston,74.74102626
Howard,76.33456052
Hudspeth,57.74971297
Hunt,76.5303832
Hutchinson,86.62318484
Irion,86.84210526
Jack,89.03863432
Jackson,80.87203791
Jasper,79.23002022
Jeff Davis,59.06382979
Jefferson,49.02304179
Jim Hogg,20.29259084
Jim Wells,43.82796047
Johnson,77.47511786
Jones,81.16992583
Karnes,70.70489845
Kaufman,72.07838161
Kendall,78.56641252
Kenedy,45.16129032
Kent,83.1408776
Kerr,76.47466436
Kimble,87.24935733
King,93.71069182
Kinney,65.73033708
Kleberg,46.01919224
Knox,79.3814433
Lamar,78.47008685
Lamb,77.84891165
Lampasas,78.18137195
La Salle,42.45973646
Lavaca,85.01100429
Lee,76.60226924
Leon,86.28324558
Liberty,78.06251294
Limestone,75.14382845
Lipscomb,87.67019667
Live Oak,80.85305835
Llano,79.82075744
Loving,89.0625
Lubbock,66.86314501
Lynn,77.41612419
Madison,78.19285548
Marion,70.5658583
Martin,82.79202279
Mason,80.6624452
Matagorda,69.16546396
Maverick,20.72416838
McCulloch,82.50162022
McLennan,61.65101271
McMullen,91.34808853
Medina,70.13440391
Menard,79.18604651
Midland,75.67944537
Milam,73.66097363
Mills,87.08668454
Mitchell,81.27853881
Montague,87.47094375
Montgomery,73.9539991
Moore,75.52261498
Morris,69.35938759
Motley,92.09677419
Nacogdoches,65.76460098
Navarro,73.15346112
Newton,73.840399
Nolan,74.85244519
Nueces,48.77354316
Ochiltree,88.15833613
Oldham,89.94708995
Orange,79.92506533
Palo Pinto,80.80589681
Panola,81.10054739
Parker,82.30904224
Parmer,67.81405252
Pecos,59.10727142
Polk,77.1890605
Potter,68.82809742
Presidio,29.59600545
Rains,84.64362851
Randall,80.61063312
Reagan,78.77777778
Real,82.35995232
Red River,76.23858558
Reeves,44.50376884
Refugio,62.13921902
Roberts,95.27272727
Robertson,66.54778887
Rockwall,71.83586734
Runnels,86.08233732
Rusk,77.26124039
Sabine,85.99741491
San Augustine,73.53353915
San Jacinto,78.11741873
San Patricio,60.44717148
San Saba,86.02378929
Schleicher,77.70398482
Scurry,83.69131344
Shackelford,91.74434088
Shelby,79.04541446
Sherman,86.49517685
Smith,70.5030002
Somervell,82.71413829
Starr,18.97185869
Stephens,87.83666377
Sterling,86.72985782
Stonewall,79.17261056
Sutton,75.97173145
Swisher,76.30136986
Tarrant,52.15243078
Taylor,73.28237529
Terrell,65.67505721
Terry,73.45433919
Throckmorton,88.49009901
Titus,69.8016565
Tom Green,71.84547554
Travis,27.40475362
Trinity,79.18756269
Tyler,82.83347973
Upshur,82.91242618
Upton,74.15123457
Uvalde,54.02864816
Val Verde,43.45503117
Van Zandt,85.00161372
Victoria,68.48736788
Walker,65.42701824
Waller,62.96739456
Ward,74.45062994
Washington,74.21170408
Webb,22.76539997
Wharton,69.0079554
Wheeler,90.50303556
Wichita,72.82198718
Wilbarger,77.20068276
Willacy,30.3227076
Williamson,51.87857813
Wilson,72.66164633
Winkler,74.906567
Wise,83.75572767
Wood,84.09846616
Yoakum,78.16441931
Young,86.01462523
Zapata,32.80153159
Zavala,20.41297935
Beaver,73.81526104
Box Elder,62.38820401
Cache,46.38646562
Carbon,66.28293681
Daggett,70.32258065
Davis,44.89255788
Duchesne,79.41431044
Emery,79.80295567
Garfield,68.744551
Grand,43.4021544
Iron,65.29243194
Juab,67.6889107
Kane,64.56059736
Millard,73.74856706
Morgan,61.44859813
Piute,87.03403566
Rich,71.71532847
Salt Lake,32.62819395
San Juan,48.93221913
Sanpete,65.82123134
Sevier,77.69619644
Summit,35.56350271
Tooele,51.27215022
Uintah,76.65916324
Utah,51.30557556
Wasatch,50.45379538
Washington,68.81761575
Wayne,68.0141844
Weber,47.20261261
Accomack,54.47159632
Albemarle,34.26087576
Alexandria city,17.80087116
Alleghany,66.69860389
Amelia,66.86567164
Amherst,63.59140069
Appomattox,71.8380689
Arlington,16.88815525
Augusta,71.33466081
Bath,69.01471244
Bedford,72.48376239
Bland,82.33034571
Botetourt,71.71825546
Bristol city,70.11197244
Brunswick,39.82995422
Buchanan,79.08893709
Buckingham,54.4892916
Buena Vista city,59.79123173
Campbell,71.43067088
Caroline,50.34181408
Carroll,78.4058291
Charles City,36.87583445
Charlotte,60.06560773
Charlottesville city,13.28620954
Chesapeake city,48.27814392
Chesterfield,48.45625485
Clarke,57.27462797
Colonial Heights city,67.41426368
Covington city,56.94385817
Craig,76.83189655
Culpeper,60.40204645
Cumberland,55.24102564
Danville city,38.73396246
Dickenson,77.00234192
Dinwiddie,55.02844898
Emporia city,33.46007605
Essex,49.62644752
Fairfax,29.07519093
Fairfax city,31.17091277
Falls Church city,17.25577149
Fauquier,59.55715979
Floyd,66.34470647
Fluvanna,52.01600949
Franklin,69.24081328
Franklin city,35.17326733
Frederick,64.95651957
Fredericksburg city,33.50696004
Galax city,67.83749471
Giles,72.35236701
Gloucester,67.03032166
Goochland,60.11486001
Grayson,77.05979609
Greene,62.53814585
Greensville,39.81205592
Halifax,57.22884457
Hampton city,28.95151978
Hanover,63.53730361
Harrisonburg city,35.22296954
Henrico,36.84353506
Henry,63.28602938
Highland,68.8713156
Hopewell city,43.32069581
Isle of Wight,58.44929447
James City,49.80227906
King and Queen,56.9571231
King George,61.31862622
King William,65.61399648
Lancaster,53.34141537
Lee,80.6372287
Lexington city,31.29084967
Loudoun,38.62813081
Louisa,60.0159936
Lunenburg,57.48610364
Lynchburg city,50.86141051
Madison,63.7150274
Manassas city,39.01380671
Manassas Park city,33.21825853
Martinsville city,36.59117998
Mathews,66.42101285
Mecklenburg,54.57600316
Middlesex,61.19452786
Montgomery,45.56739665
Nelson,50.32132897
New Kent,66.73518047
Newport News city,34.55985504
Norfolk city,26.43936572
Northampton,43.78871862
Northumberland,62.24315068
Norton city,70.12362637
Nottoway,55.26276612
Orange,61.26362418
Page,73.37522273
Patrick,76.02780068
Petersburg city,10.55624408
Pittsylvania,68.61488939
Poquoson city,71.53500141
Portsmouth city,29.70465116
Powhatan,70.7097773
Prince Edward,44.97969933
Prince George,56.73482032
Prince William,37.32378809
Pulaski,68.25039704
Radford city,43.7168435
Rappahannock,56.97569757
Richmond,60.61353054
Richmond city,15.04792872
Roanoke,61.5306387
Roanoke city,38.45139954
Rockbridge,62.43331774
Rockingham,69.16192249
Russell,78.03198032
Salem city,59.56797757
Scott,81.96916957
Shenandoah,69.23039095
Smyth,76
Southampton,56.751578
Spotsylvania,55.76244705
Stafford,51.78270849
Staunton city,46.02476669
Suffolk city,41.03603711
Surry,44.8943662
Sussex,40.80619539
Tazewell,81.96809949
Virginia Beach city,49.09876888
Warren,66.11207914
Washington,75.08846976
Waynesboro city,52.64428352
Westmoreland,52.23736582
Williamsburg city,25.49774356
Winchester city,45.26196331
Wise,79.93462744
Wythe,75.80377358
York,55.26099466
Addison,30.1102774
Bennington,36.24961762
Caledonia,42.67314515
Chittenden,23.68274595
Essex,55.654102
Franklin,45.17627626
Grand Isle,39.35944944
Lamoille,30.66746843
Orange,37.11378491
Orleans,46.94211867
Rutland,45.0867679
Washington,27.89488379
Windham,25.82383812
Windsor,30.91405576
Adams,67.14040676
Asotin,58.98389095
Benton,59.28459048
Chelan,54.96990699
Clallam,47.55191754
Clark,46.2703796
Columbia,68.67802856
Cowlitz,52.90975047
Douglas,62.85863783
Ferry,61.17977528
Franklin,55.17877963
Garfield,68.26298701
Grant,65.39985846
Grays Harbor,49.62971275
Island,43.03830289
Jefferson,29.78109453
King,21.71453729
Kitsap,39.42002107
Kittitas,53.69804734
Klickitat,54.67085911
Lewis,65.105021
Lincoln,71.943078
Mason,48.75931862
Okanogan,57.88120812
Pacific,50.04218618
Pend Oreille,64.28992339
Pierce,42.17277552
San Juan,25.03541411
Skagit,44.37270887
Skamania,52.08519778
Snohomish,37.62019541
Spokane,49.90652679
Stevens,67.277041
Thurston,37.79118732
Wahkiakum,56.92241749
Walla Walla,54.64550157
Whatcom,37.18895244
Whitman,45.03627968
Yakima,54.75755816
Adams,59.19659642
Ashland,43.25006308
Barron,60.38464955
Bayfield,43.46222737
Brown,52.70084786
Buffalo,58.50310649
Burnett,62.07133846
Calumet,58.06122063
Chippewa,56.91589082
Clark,63.81015648
Columbia,48.34909687
Crawford,50.06512113
Dane,23.38799392
Dodge,62.2238311
Door,49.33900448
Douglas,43.52941176
Dunn,52.1448999
Eau Claire,43.08616864
Florence,71.55790268
Fond du Lac,60.75860179
Forest,61.83714222
Grant,51.33674276
Green,46.26150817
Green Lake,66.66666667
Iowa,39.66839891
Iron,60.10928962
Jackson,53.32536405
Jefferson,55.30904451
Juneau,61.24744376
Kenosha,47.51071546
Kewaunee,61.59002048
La Crosse,42.02277614
Lafayette,52.31518022
Langlade,63.76696721
Lincoln,57.68042299
Manitowoc,58.09807207
Marathon,56.66022745
Marinette,65.04329546
Marquette,60.30974018
Menominee,21.03205629
Milwaukee,28.98843598
Monroe,58.51488187
Oconto,66.52780566
Oneida,56.03973701
Outagamie,53.3667116
Ozaukee,57.07165343
Pepin,59.47677523
Pierce,53.392764
Polk,61.09911419
Portage,45.40566062
Price,60.34391534
Racine,49.76622046
Richland,50.50238634
Rock,41.95328012
Rusk,64.93100014
Sauk,47.34938216
Sawyer,59.54680057
Shawano,64.69005432
Sheboygan,55.5292503
St. Croix,55.79572396
Taylor,69.96920463
Trempealeau,54.26699065
Vernon,49.27781301
Vilas,60.72251542
Walworth,57.04567926
Washburn,59.65338338
Washington,67.84487055
Waukesha,61.09622631
Waupaca,62.81824958
Waushara,64.11671265
Winnebago,50.58329064
Wood,57.01633432
Barbour,74.85059761
Berkeley,65.95744681
Boone,74.91333487
Braxton,69.44499309
Brooke,68.90985325
Cabell,60.08378949
Calhoun,77.68817204
Clay,77.38336714
Doddridge,83.0502477
Fayette,67.57753342
Gilmer,74.72310127
Grant,87.72497472
Greenbrier,67.92763158
Hampshire,77.6674068
Hancock,70.1629489
Hardy,75.45665892
Harrison,67.05540405
Jackson,73.99240172
Jefferson,54.75069771
Kanawha,57.95509094
Lewis,76.18010167
Lincoln,75.22896394
Logan,80.1136825
Marion,63.69271061
Marshall,73.11014293
Mason,75.10627781
McDowell,74.67227707
Mercer,75.75374144
Mineral,78.50131464
Mingo,83.1766818
Monongalia,51.15159656
Monroe,76.49029982
Morgan,74.89194499
Nicholas,76.38785296
Ohio,62.16398227
Pendleton,74.34620174
Pleasants,74.82428115
Pocahontas,68.36142581
Preston,75.33898977
Putnam,71.41103793
Raleigh,74.49421719
Randolph,70.10909763
Ritchie,83.56435644
Roane,72.06725258
Summers,71.05426037
Taylor,72.34533703
Tucker,73.81639723
Tyler,81.93869097
Upshur,75.93681917
Wayne,73.45490716
Webster,77.2927242
Wetzel,72.05621063
Wirt,78.9626556
Wood,71.38643068
Wyoming,83.5830452
Albany,46.2911084
Big Horn,80.07481788
Campbell,87.97323669
Carbon,71.11290323
Converse,84.24908425
Crook,88.75629806
Fremont,67.50287131
Goshen,77.40014015
Hot Springs,76.48915187
Johnson,79.94941366
Laramie,62.19551884
Lincoln,80.72160038
Natrona,72.3940541
Niobrara,86.04471858
Park,75.95325953
Platte,77.06278027
Sheridan,72.36202157
Sublette,79.33441936
Sweetwater,72.94280055
Teton,32.19448095
Uinta,76.41872594
Washakie,78.35800808
Weston,86.92261548
